premise,hypothesis,label
A worker begins to place explosives on the outside of a building.,The worker is doing construction,2
A worker is outside of a building.,The worker is doing construction,1
Woman riding her bike through the park.,She is riding her bike in the park.,0
Woman riding her bike outdoors.,She is riding her bike in the park.,1
A dog is tied to a bench patiently wait for its master to finish something.,A poodle is tied to a bench while his master hits on it reading.,1
A poodle is tied to the bench where he patiently waits for his master to finish reading as he sits on the bench.,A poodle is tied to a bench while his master hits on it reading.,0
A little girl pushes a bike in a park while two other kids hold on. ee,A little girl is at the merry-go-round,2
A little girl in a park while two other kids hold on to a merry go round. ee,A little girl is at the merry-go-round,1
A dog is splashing water into the air as it runs through a wet field of grass after a duck.,A dog takes chase after a duck.,0
A dog is splashing water into the air as it shrugs on a wet field of grass.,A dog takes chase after a duck.,2
A woman traveler in blue jeans sits by a curb marked Bus Stop and waits for the bus.,A woman is waiting at a bus stop.,0
A woman traveler in blue jeans sits  on her lawn and waits for her taxi.,A woman is waiting at a bus stop.,2
There is a killing match between a man in a t-shirt and jeans and a woman in all black while an audience watches and laughs.,The man and woman are friends.,2
There is a performance with a man in a t-shirt and jeans with his friend a woman in all black while an audience watches and laughs.,The man and woman are friends.,0
"A group of women, who look focused, are preparing meals in a kitchen talking.",Women are preparing supper for their families in the kitchen.,1
"A group of women, who look focused, are preparing supper for their children in a kitchen talking.",Women are preparing supper for their families in the kitchen.,0
A blond lady kisses a passerby on the cheek. ,A lady is kissing the winner of a contest on the cheek,2
A blond lady kisses winner of American idol on the cheek. ,A lady is kissing the winner of a contest on the cheek,0
"Blonde woman in a white shirt, sits in a chair in front of a counter.",A blonde woman sits in a chair.,0
"Blonde woman in a white shirt, in front of a counter.",A blonde woman sits in a chair.,1
Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the ball during the game.,There are people playing football.,1
Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the tennis ball during the game.,There are people playing football.,2
Two women in colorful dresses are sweeping water out of the street while a man watches them.,Two women being watched by a man.,0
Two women in colorful dresses are sweeping water out of the street while a girl watches.,Two women being watched by a man.,2
A slender man throws a squirming child on a city street.,The child is being held.,2
A slender man and a squirming child on a city street.,The child is being held.,1
A manager talks to a dog about job performance.,People are talking to each other.,2
A manager talks about job performance.,People are talking to each other.,1
A man in a sweater is holding a dead bulb.,The guy has a light.,2
A man in a sweater is holding something small.,The guy has a light.,1
People walk around a museum. ,The people are walking near the parking area,2
A family walks on a city street near lined parking spaces.,The people are walking near the parking area,1
Two white dogs chase a squirrel through the grass.,Two dogs are running outside.,1
Two dogs are napping in the grass. ,Two dogs are running outside.,2
"The start of an event outside is lined by stalls, chairs, and spectators.",An event is starting downtown.,1
"The start of an event in a rural farm  is lined by stalls, chairs, and spectators.",An event is starting downtown.,2
A crowd of boys play in an open sand lot.,The boys are playing dominoes.,1
A crowd of boys play dominoes in an open sand lot.,The boys are playing dominoes.,0
"A street performer, dressed in colorful flowers, sells  hula hoops to a woman  tourist.",A woman is buying hula hoops.,0
"A street performer, dressed in colorful flowers, sells hula hoops to tourists.",A woman is buying hula hoops.,1
Two dark-haired men are seated and engaged in a ballgame.,two men are engaged in a game,0
Two dark-haired men are seated and engaged in a conversation.,two men are engaged in a game,1
"Four tall people look into the distance from the top of a concrete structure, with colored lettering on the side.",The structure has red lettering on the side.,1
"People look into the distance from the top of a concrete structure, with red lettering on the side.",The structure has red lettering on the side.,0
A woman playing with a ball.,A woman kicking a volleyball.,1
A woman kicking volleyball.,A woman kicking a volleyball.,0
A female gymnast in a red and blue leotard does a back flip.,A person is on a beam,1
A female gymnast in a red and blue leotard does a back flip on the balance rope.,A person is on a beam,2
A dancer is pictured in the middle of a complex dance move in a loud packed arena. ,A breakdancer is pictured while doing a complex move in front of a group of cheering people.,0
A ballet dancer performs a simple routine. ,A breakdancer is pictured while doing a complex move in front of a group of cheering people.,2
Two ladies are looking at something.,Two ladies looking at personal ornaments,1
Two ladies are looking at pictures of dogs.,Two ladies looking at personal ornaments,2
"A big, brown dog is shaking.",The dog is dry.,1
"A big, brown dog is dry.",The dog is dry.,0
A curly-haired male drummer and a guitarist next to the tour bus at the end of a set.,Drummer and guitarist packing their instruments into a tour bus.,1
A male drummer and a guitarist loading instruments on the tour bus at the end of a set.,Drummer and guitarist packing their instruments into a tour bus.,0
A man is on the ground while a person on a skateboard is next to them.,A man speaks with a person on a skateboard.,1
A man is on the ground while a person on a hoverboard talks to them.,A man speaks with a person on a skateboard.,2
"A middle-aged white male cop with blue jeans, black gloves, no shirt and a hat is working on a roof.",A construction worker repairs his client's roof.,2
"A middle-aged white male construction worker with blue jeans, black gloves, no shirt and a hat is working on a roof.",A construction worker repairs his client's roof.,0
A young man is working very hard to destroy his country.,A young soldier working in Iraq.,2
A young soldier is working very hard to bring peace to Iraq.,A young soldier working in Iraq.,0
"A girl has a butterfly resting on her hand, and a man with a microphone is talking to her while looking at the insect.",A man interviews the prize winning falconer.,2
"A girl has a falcon resting on her hand, a trophy in her other hand, and a man with a microphone is talking to her while looking at the bird.",A man interviews the prize winning falconer.,0
"two men standing in the snow, one looking at the camera, the other reading a paper by a sign that says Bunny Slope.",The two men are waiting on the bus.,2
"two men standing in the snow wait for the bus, one looking at the camera, the other reading a paper by a sign that says Bus Stop.",The two men are waiting on the bus.,0
A competition match between two martial arts fighters will shortly begin.,Two kung fu masters are pummeling one another,2
A competition match between two kung fu experts is getting brutal as they pound each other.,Two kung fu masters are pummeling one another,0
Many people wearing black caps are standing on a field looking at spectators.,A bunch of people are playing baseball.,1
Many players wearing black baseball caps are standing in the park looking at spectators.,A bunch of people are playing baseball.,0
A happy Woman holding a guitar is learning how to play it.,A woman learning how to play guitar.,0
A happy Woman holding a flute has played for years.,A woman learning how to play guitar.,2
A baseball pitcher shoots a ball.,The baseball pitcher is shooting a basketball.,1
A baseball pitcher shoots a basketball. ,The baseball pitcher is shooting a basketball.,0
Person in red-checked jacket with fur collar and dark stocking cap head bowed in respect.,The person is praying.,2
Person in red-checked jacket with fur collar and dark stocking cap with head bowed in prayer.,The person is praying.,0
Two girls watch an experiment unfold as one of the girls takes the next steps.,Two girls are performing a chemical experiment,1
Two girls watch an experiment unfold as one of the girls dissect a rat into a beaker.,Two girls are performing a chemical experiment,2
Men in hard hats and brightly colored shirts are on scaffolding next to a structure.,Men stand next to a building.,1
Men in hard hats and brightly colored shirts are on scaffolding next to an oil rig.,Men stand next to a building.,2
Two children flat in a tent by the lake.,Two children are sleeping in a tent near a lake.,1
Two children sleeping in a tent  by the lake.,Two children are sleeping in a tent near a lake.,0
There is a city and its people on the streets.,There is a massive city.,1
Massive city and its people on the streets.,There is a massive city.,0
A person playing with a panting black dog that runs outdoors on a snowy circle with trees in the background and blue skies above.,The dog is heavily panting as he runs in circles,0
A person watching the snow with a black dog outdoors on a snowy lane with trees in the background and blue skies above.,The dog is heavily panting as he runs in circles,2
No one is in the street.,People are in the street.,2
Many people have gathered.,People are in the street.,1
The two girls are playing on a sandbox building castles.,Two girls building a sand castle in the sandbox.,0
The two girls are playing on sand.,Two girls building a sand castle in the sandbox.,1
Two men  waiting to compete in an event are waiting  for the game to begin.,Two men wait to compete in an event.,0
Two men are waiting to watch the competition.,Two men wait to compete in an event.,2
"A group of women, who look unhappy, are sitting in a kitchen silent.",Some people are having a conversation.,2
"A group of women, who look unhappy, are sitting in a kitchen.",Some people are having a conversation.,1
A young child in a striped sweatshirt forcibly brushes the hair of a younger child who cries. ,A young child is happy.,2
A young child in a striped sweatshirt hapily brushes the hair of a younger child who laughs. ,A young child is happy.,0
A woman in a leather jacket and hat looking off into the distance.,A woman looking into the distance,0
A woman in a leather jacket and hat looking off.,A woman looking into the distance,1
Soccer practice is happening on a snowy hillside. ,Something to do with snowboarding is happening on a hillside covered in snow.,2
A team is practicing on their snowboards on a hillside. ,Something to do with snowboarding is happening on a hillside covered in snow.,1
"A small girl dancing in her first 4th of July parade since reuniting with her parents, the whole family wearing bright red and gold clothes.",The girl is celebrating 4th of July with her parents for the first time.,0
A small girl dancing in a Christmas parade wearing bright red and gold clothes.,The girl is celebrating 4th of July with her parents for the first time.,2
A brown and white dog is licking a small brown rat.,A brown and white dog is licking a terrier,2
A brown and white dog is licking a small dog.,A brown and white dog is licking a terrier,1
Chinese soldiers helping ill people in bad weather.,Chinese police helping ill people in bad weather out of a flood.,2
Chinese police helping ill people out of a flood in bad weather.,Chinese police helping ill people in bad weather out of a flood.,0
An old woman dressed in a long white skirt walks out of a shop on a stone road.,"An elderly woman wearing a long, white skirt visits shops along a stone road in London.",0
A young woman in a long white skirt walks out of a shop on a stone road.,"An elderly woman wearing a long, white skirt visits shops along a stone road in London.",2
A man wearing  jeans and a young boy wearing a brown shirt are playing in the backyard.,A man has white jeans.,1
A man wearing white jeans and a young boy wearing a brown shirt are playing in the backyard.,A man has white jeans.,0
Two Caucasian women are seated and smiling.,Two women are smiling for a camera.,1
Two Caucasian women are seated and are smiling for the crowd.,Two women are smiling for a camera.,2
A girl with a blue hat and braces riding on a scooter and appearing to give the impression that she is smiling.,"A girl with a dress holding a purse, rides her scooter smiling.",1
"A girl with a blue hat, blue dress, purse and braces riding on a scooter and appearing to give the impression that she is smiling.","A girl with a dress holding a purse, rides her scooter smiling.",0
three men drinking one playing a video game.,Men drinking and playing guitar hero,1
"three men drinking, one playing super mario.",Men drinking and playing guitar hero,2
A man with no hair wearing a large crown stands at a bus stop raising an item over his head.,A man with a bare bald head is standing outside.,0
A man wearing a large crown stands at a bus stop raising an item over his head.,A man with a bare bald head is standing outside.,1
These people are standing up watching a game.,People are sitting down in chairs watching a game.,2
These people are watching a game.,People are sitting down in chairs watching a game.,1
A man in a striped shirt sits while he sips tea. ,The man is sitting and drinking tea,0
A man in a striped shirt sips tea. ,The man is sitting and drinking tea,1
A woman modeling in a blue coat and dark boots.,The woman is a model.,0
A woman principal in a blue coat and dark boots.,The woman is a model.,2
A woman with a bright blue toy satchel pretends to measure the blood pressure of a woman sitting in a chair.,Two people are playing doctor.,0
A physician with a bright blue satchel measures the blood pressure of an old woman sitting in a chair in the hospital.,Two people are playing doctor.,2
A woman in sunglasses is shaving her hair back.,A lady is using a hairbrush,2
A woman in sunglasses is styling her hair back.,A lady is using a hairbrush,1
"Two men in a garden, one digging and the other on a cellphone.",Two males are seen in an area with tombstones.,2
"Two people in a graveyard, one digging and the other on a cellphone.",Two males are seen in an area with tombstones.,1
Two black and white dogs fighting in the snow over the third. ,The animals fight over a mate.,0
Two black and white cats fighting in the snow over a mouse. ,The animals fight over a mate.,2
A man in a brown leather coat is singing into a microphone on the stage.,man on stage,0
A man in a brown leather coat is singing into a microphone on the sidewalk.,man on stage,2
A person uses their brand new laptop. ,A person uses his laptop in his car.,1
A person uses their laptop. ,A person uses his laptop in his car.,0
The baby in the pink romper is laughing and smiling.,The baby is happy.,0
The baby in the pink romper is crying.,The baby is happy.,2
A group of kids playing together.,kids play together in a building,1
A group of kids playing in a play ground.,kids play together in a building,2
A young girl in sandals is sticking her toe in a large puddle.,A girl is not wearing sandals.,2
A young girl in sneakers is sticking her toe in a large puddle.,A girl is not wearing sandals.,0
A dark-skinned man smothered in engine oil.,the man is covered in liquid marshmellow,2
A dark-skinned man smothered in white liquid marshmellow.,the man is covered in liquid marshmellow,0
A young woman wearing a black tank top is listening to music on her MP3 player while relaxing in her bed.,A young woman decided to stay home and rest.,0
A young woman wearing a black tank top is listening to music on her MP3 player.,A young woman decided to stay home and rest.,1
A young girl is holding a long thin yellow balloon insdie.,There is a girl holding a balloon outdoors,2
A young girl is holding a long thin yellow balloon outside.,There is a girl holding a balloon outdoors,0
a boy cleans the bubbles off his puppy in the yard.,A boy is in the bathtub.,2
a boy cleans the bubbles off his face in the bathtub.,A boy is in the bathtub.,0
Asian artist stretches while painting a self portrait.,The artist is painting an outdoor scene.,2
Asian artist stretches while painting a scene.,The artist is painting an outdoor scene.,1
a young boy wearing a yellow shirt joyfully walking on the beach carrying a surfboard.,The boy is happy,0
A young boy wearing a yellow shirt sitting on the beach in silence on top of his broken surfboard.,The boy is happy,2
A young man in a suit is browsing inside an art exhibition.,Business man waits to get into an exhibit.,2
"A young man in a suit standing out from the crowd, at an event.",Business man waits to get into an exhibit.,1
Five ballet dancers caught mid jump outside an empty dancing studio with sunlight coming through a window.,A dancing studio is unoccupied.,0
Five ballet dancers caught mid jump outside a dancing studio with sunlight coming through a window.,A dancing studio is unoccupied.,1
A black and brown dog sitting outside waiting for a treat patiently.,"A dog sits down patiently, waiting for a treat.",0
A black and brown dog sitting outside waiting patiently.,"A dog sits down patiently, waiting for a treat.",1
A woman is standing and reading a magazine in her cardiologists office.,A woman is standing up at a doctors office.,0
A woman is reading a magazine while waiting in her cardiologists office.,A woman is standing up at a doctors office.,1
Two dogs biting humans in the grass.,The dogs are playing with each other.,2
Two dogs play together in the grass.,The dogs are playing with each other.,0
Some people sitting in a meadow overlooking a mountain view.,"Two people are relaxing in a meadow, enjoying the view",1
Two people sitting on a balcony enjoying a mountain view.,"Two people are relaxing in a meadow, enjoying the view",2
"Two men wearing white bathrobes, one with a red belt one with a blue belt take a sauna bath after a fight with another man who was refereeing.","Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.",0
"Two men wearing white, one with a red belt one with a blue belt take a sauna bath after a fight with another man who was refereeing.","Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.",1
A 3 year old toddler runs toward the camera at a park.,The toddler at the park is about three years old.,0
A two year old toddler runs toward the camera at a park.,The toddler at the park is about three years old.,2
"A man backpacking, jumps high in the air in front of the alps. ",The man is hiking/backpacking across Europe.,0
"A man backpacking, jumps high in the air in front of the appalachia. ",The man is hiking/backpacking across Europe.,2
A lady in a blue swimsuit is visible.,a person is in water,1
A lady in a blue swimsuit is drying herself.,a person is in water,2
A child is playing on the sidewalk while people watch.,The band is playing music.,2
A band is on the sidewalk while people watch.,The band is playing music.,1
Two high-ranking black men dressed in military gear.,A military helicopter lands in a field.,1
Two black men dressed in military gear emerge from the helicopter as it lands in a field.,A military helicopter lands in a field.,0
A player hands off the ball to another player.,There are people playing football.,1
An outfielder hands off the baseball to a spectator. ,There are people playing football.,2
Women and a man have a conversation while others party in the background.,Three sisters are discussing politics in an otherwise quiet room.,0
Three women have a conversation while silence ensues in the background.,Three sisters are discussing politics in an otherwise quiet room.,1
Wonderful clear skies and moonlight beautiful night.,The moon shines down at night.,0
Foggy skies and ugly night.,The moon shines down at night.,2
A person wearing white socks and black shoes is in front of a microphone at a rally.,The man attempts to rally the audience.,0
A person wearing white socks and black shoes is in front of a microphone doing a sound test.,The man attempts to rally the audience.,2
Two men are helping another man cross a room.,People are outdoor.,2
Two men are helping another man cross.,People are outdoor.,1
Kids chasing a soccer ball walking slowly behind it.,Kids running.,2
Kids with a soccer ball. ,Kids running.,1
"Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.",People are dancing at a wedding.,2
"Two people, a man in all black and a woman in white, are dancing at a wedding.",People are dancing at a wedding.,0
A police officer on a bicycle rests on a stone pathway in an area.,A cop sits on the path in the midst of a crowd.,1
A police officer on a bicycle rests on a stone pathway all alone.,A cop sits on the path in the midst of a crowd.,2
A man is sleeping by a group of kittens near video games in a bar.,A man is sleeping by a group of kittens.,0
Someone is sleeping by a group of kittens near video games in a bar.,A man is sleeping by a group of kittens.,1
Water streaming from a young woman in a swimming pool flipping her wet hair backwards during a sit on campus.,The woman was taking part in a sit in on campus,1
Water streaming from a young woman in a swimming pool flipping her wet hair backwards while taking part in a sit on campus.,The woman was taking part in a sit in on campus,0
This vacationing family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on vacation,0
This family needs a rest after their long work day so they stop at the park to feed the pigeons.,The family is on vacation,2
"A man stands in a workshop, near a table covered with mud and vases.",A man is teaching a pottery class.,1
"A man teaches pottery in a workshop, near a table covered with mud and vases.",A man is teaching a pottery class.,0
An old man with white hair in a hat that's red and overalls that are dirty. ,An old man with white hair in a red hat and dirty overalls.,0
An old man with white hair in a hat that's red and overalls that are just washed.,An old man with white hair in a red hat and dirty overalls.,2
A person belaying down a waterfall,a man climbs down a raging waterfall,1
A man belaying down a mountain,a man climbs down a raging waterfall,2
A child is depicting an accordion on canvas in front of Christian Dior.,A child is painting.,1
A child is painting an accordion on canvas in front of a fashion designer.,A child is painting.,0
A man in glasses with a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,A person is reading outside.,1
A man in glasses exercises in front of an Asian market outside and a life-size cardboard cut-out of a woman.,A person is reading outside.,2
A man in a blue shirt is kicking a construction hat.,A man's hands are empty.,1
A man in a blue shirt with empty hands is kicking a construction hat.,A man's hands are empty.,0
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, alone at her house.",A lady is getting ready to go out as her friend watches.,2
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, while her friend watches.",A lady is getting ready to go out as her friend watches.,0
A man sitting in a chair in the middle of a group of people regales them with a tale.,A man is telling a story to a group of people.,0
A man sitting in a chair in the middle of a group of people poses for a photo.,A man is telling a story to a group of people.,2
A skateboarder in an ally keeping all four wheels on the ground.,A tall human doing tricks,2
A tall skateboarder in an ally doing tricks in the air.,A tall human doing tricks,0
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street after their theater performance looking at the shops.,Hookers are walking down the street.,2
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking for Johns.,Hookers are walking down the street.,0
A lady with a pink bike is smiling for the camera.,A woman and a bike.,1
A lady with a pink bike is smiling for the camera.,A woman and a bike.,2
A girl sitting in the middle of a dorm by herself.,A girl is outside.,2
A girl sitting in the middle of dirt by herself.,A girl is outside.,1
Two young boys play video games on a couch. ,Two boys are playing video games on the couch.,0
Two young boys play video games in a room. ,Two boys are playing video games on the couch.,1
Texan Lady dressed in white on blanket in middle of crowd. ,The lady dressed in white is Indian.,2
Indian Lady dressed in white on blanket in middle of crowd. ,The lady dressed in white is Indian.,0
"Several people on a beach, and a ball prepare to play a game of volleyball. ",The team prepare to play a game of volley ball.,0
"Several people on a beach, and a ball prepare to play pool. ",The team prepare to play a game of volley ball.,2
Several people are waiting to play. ,People are waiting to play their instruments.,1
Several people are waiting to use the gym machines. ,People are waiting to play their instruments.,2
A woman  is  walking on a brick pathway beside a minivan yellow cab.,The women is walking out side pushing a heavy machine.,1
A woman pushes a stroller while walking on a brick pathway beside a minivan yellow cab.,The women is walking out side pushing a heavy machine.,2
A girl and boy wearing swimming goggles next to each other.,Two people are touching.,1
A girl and boy wearing swimming goggles have their arms stretched in opposite directions.,Two people are touching.,2
A little dog looks at a ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,1
A big cat looks at a tennis racket in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,2
"A crowd of people, with a man checking his watch facing you.",A man is trying to see the time,0
"A crowd of people, with a man checking his lunch facing you.",A man is trying to see the time,2
A young Asian man in a blue shirt with a small beard and mustache says something as he takes notes with a pencil from a large book.,A man is yelling.,1
An Asian man in a blue shirt with a small beard and mustache shouts as he takes notes with a pencil from a large book.,A man is yelling.,0
The lady is walking to work in the snow.,There is a women hurrying to get to class,2
The lady is running to class in the snow.,There is a women hurrying to get to class,0
a small dog pictured on the snow,Small dog seated on the snow,1
a small dog sitting on the snow,Small dog seated on the snow,0
Young boy by a sink with a woman in the background.,A young boy is washing his face.,1
Young boy washes his face with a woman in the background.,A young boy is washing his face.,0
An unknown woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,2
A popular female celebrity is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,0
Members of a famous band perform dressed in white while the drummer sits behind them.,a famous band performs,0
Members of an unknown band perform dressed in white while the drummer sits behind them.,a famous band performs,2
Two people kissing in an unkempt bedroom.,The couple kiss outdoors.,2
Two people kissing in the afternoon.,The couple kiss outdoors.,1
"Several members of a wedding party, including the bride, are walking past a lamp and some benches in the church parking lot.",The people are walking at a park.,2
"Several members of a wedding party, including the bride, are walking past a lamp and some benches.",The people are walking at a park.,1
The woman in blue shorts and a brown vest has her dogs to the right of her and behind her.,A woman is walking three dogs,1
The woman in blue shorts and a brown vest has a black dog to the right of her and two dogs behind her.,A woman is walking three dogs,0
"A woman with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an enthralled audience playing the harp.",A woman plays a harp in front of an enthralled audience.,0
"A woman with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience.",A woman plays a harp in front of an enthralled audience.,1
Third world country workers bring collections of fruits and other supplies.,a working is bringing banannas,1
Third world country workers bring collections of stationery supplies.,a working is bringing banannas,2
"There is a man  with his head hung down staring down,  down an out of focus street.",There's a man with his head hung down staring at the ground.,0
There is a man looking  down an out of focus street.,There's a man with his head hung down staring at the ground.,1
Three people are skating around a curved street.,No one is watching the skaters perform.,1
Three people are skating around a curved street with no one watching them perform.,No one is watching the skaters perform.,0
A busy court room with high tech judges and accused looking in each others eyes.,A judge and an accused are staring at each other.,0
A busy court room with high tech judges and accused.,A judge and an accused are staring at each other.,1
"Two young girls, one in sunglasses, play with a large soap bubble in the bathroom.",A couple of children are outside.,2
"Two young girls, one in sunglasses, play with a large soap bubble.",A couple of children are outside.,1
A naked man is in the hole.,A man with a jacket is in a hole.,2
A man is in the hole.,A man with a jacket is in a hole.,1
"A man sits in a Brigada truck sales booth outside of a locked gate, and a dark-skinned woman holding a red flag. ",The man is sitting inside a vehicle outside.,2
"A male sits outside of a locked gate, and a dark-skinned woman holding a red flag. ",The man is sitting inside a vehicle outside.,1
A man without a home wearing a red tie standing and resting against a statue.,A homeless man leans against a statue.,0
A man wearing a red tie leans against a statue.,A homeless man leans against a statue.,1
The graffiti on the wall is an attempt at modern art. ,The graffiti on the wall is beautiful and full of life.,1
The graffiti on the wall is beautiful as a full moon.,The graffiti on the wall is beautiful and full of life.,0
A little girl with a yellow balloon walks through a job fair.,The little girl holds clutches her balloon while she strolls through the carnival.,2
A child with a yellow balloon walks through a crowd.,The little girl holds clutches her balloon while she strolls through the carnival.,1
guys in a former hair salon one guy holding up one finger.,Someone is getting a haircut.,1
guys in a nail salon one guy holding up one finger.,Someone is getting a haircut.,2
Two singers wearing black sequined gowns serenade people.,Performers wearing black sequined gowns serenade the old man.,1
Two singers wearing black sequined gowns serenade the old man. ,Performers wearing black sequined gowns serenade the old man.,0
A man walks down the street to buy tacos past a brick building with white graffiti on it.,The man walking down the street is going home.,2
A man walks down the street to his house past a brick building with graffiti on it.,The man walking down the street is going home.,0
A woman poses with a small boy in front of a flower bush.,A woman poses with a girl.,2
A woman poses with a small child in front of a flower bush.,A woman poses with a girl.,1
Three children are inside a house.,Three children are indoors.,0
Three children are playing.,Three children are indoors.,1
A man preparing fried eggs with diners in the background,The man is preparing fried eggs for his customers.,0
A man preparing chicken feed with buyers in the background,The man is preparing fried eggs for his customers.,2
The lady in the multicolored shirt has a necklace on a white object in her neck.,The lady is holding something,1
The empty handed lady in the multicolored shirt has a necklace on a white object in her neck.,The lady is holding something,2
A group of small children and an older woman look at the ocean,People watching at a statue,2
A group of small children and an older woman look inside a museum,People watching at a statue,1
A man and a woman making dinner together.,The people are consuming food,2
A man and a woman sitting at the dinner table together.,The people are consuming food,1
one boy playing a piano indoor,A boy is enjoying the snooker he is playing with.,2
one boy enjoys playing a snooker indoor,A boy is enjoying the snooker he is playing with.,0
An older gentleman eating sandwich with tools in a machine tool shop while wearing headphones to protect his ears from the noise.,An older gentleman is eating a sandwich.,0
An older gentleman eating with tools in a machine tool shop while wearing headphones to protect his ears from the noise.,An older gentleman is eating a sandwich.,1
A boy kicks a giant baseball to a child while a group of children watch.,The boy is kicking the ball to another child.,0
A boy kicks a giant baseball into the river while a group of children watch.,The boy is kicking the ball to another child.,2
A young man doing a flip in his school's gymnasium. ,He is outside.,2
A young man doing a flip at a city park in front of a crowd of people.,He is outside.,1
Every person got on the bus with a cart standing along side the building.,Everyone is in a bus.,0
A disabled person pushing her cart in a bus standing along side the building.,Everyone is in a bus.,1
An orange cat with bright green eyes has caught a gray mouse.,A black cat and a gray mouse,2
An all black cat with bright green eyes has caught a gray mouse.,A black cat and a gray mouse,0
Red cross workers and emergency personnel stand next to a black automobile.,A vehicle has been unharmed in an accident.,1
Red cross workers and emergency personnel stand next to an unharmed black automobile.,A vehicle has been unharmed in an accident.,0
Two men in orange clothing and hard hats eat sandwiches and watch  a scraper as it works on repairing a road.,Two men in orange clothing and hard hats taking a break from work.,1
Two men in orange clothing and hard hats on their lunch break while a scraper as it works on repairing a road.,Two men in orange clothing and hard hats taking a break from work.,0
A man on stage playing chess.,Music is being performed.,2
A man on stage with guitar.,Music is being performed.,1
Woman and young lady sit on the sidewalk while young man plays flute to them.,They are enjoying the music.,0
Woman and young lady are forcibly tied on the sidewalk while young man plays flute in background.,They are enjoying the music.,2
"Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are performing CPR on a shooting victim.",The people are performing CPR on a shooting victim.,0
"Group of Police officers in uniform standing in a parking lot, smiling and talking, while the people are helping someone. ",The people are performing CPR on a shooting victim.,1
A Native American pow wow is being demonstrated to onlookers at the Choctaw History Museum.,They are in a museum.,0
A Native American pow wow is being demonstrated to onlookers at the casino.,They are in a museum.,2
Two men are hanging out in front of a building.,There are four friends hanging out.,2
Four men are not indoors.,There are four friends hanging out.,0
A small tan dog is running in the grass towards its owner.,A small dog running in the grass.,1
"A big, black dog is running through the grass with a stick. ",A small dog running in the grass.,2
A young woman plays on a swing set while two cats watch fish in an aquarium.,Two cats watching fish in an aquarium.,0
A young woman plays on a swing set while two cats watch fish.,Two cats watching fish in an aquarium.,1
"Five children play Settlers of Catan, two of whom are wearing face masks.",5 kids sitting in the house playing Settlers of Catan.,0
"Five children play a game, two of whom are wearing face masks.",5 kids sitting in the house playing Settlers of Catan.,1
People under a tent listening to a man with beard playing a brown bagpipe.,A man with a guitar performs for an audience.,2
People under a red tent stand near a man with beard playing a brown guitar.,A man with a guitar performs for an audience.,1
"A man is doing a headstand, balanced on a bottle, on a street corner with a crowd around him.","A man is surrounded by people, balancing on a bottle outside",0
"A man is doing a headstand, balanced on a bottle, on an empty street corner.","A man is surrounded by people, balancing on a bottle outside",2
A group of kids standing near the gate. ,There are kids outdoors.,1
A group of kids standing in the closet. ,There are kids outdoors.,2
The man in dark clothes and glasses sat on the rock singing to the baby.,the man sang to the baby,0
The man in dark clothes and glasses sat silently on the rock with the baby.,the man sang to the baby,2
A marathon runner jogs past pedestrians and portable tents.,A marathon runner jogs past pedestrians and portable tents.,0
A marathon runner jogs past pedestrians and portable structures.,A marathon runner jogs past pedestrians and portable tents.,1
A Malaysian contestant is walking with a blue bike down the road with.,A malaysian man walks down the road.,0
A Malaysian contestant is walking with a blue bike.,A malaysian man walks down the road.,1
The skier is in the middle of a competition.,Downhill skier on slolum course.,1
The skier is in the middle of a very long slalom course.,Downhill skier on slolum course.,0
"An elderly man, wearing a white hat, is sweeping.",A man is outside,1
"An elderly man, wearing a white hat, is sweeping a conference hall.",A man is outside,2
a man on a bench feeds a boy.,a man is feeding his son,1
a man on a bench feeds his son.,a man is feeding his son,0
A woman with a suitcase dances in a park between two large buildings.,A woman dancing in a park,0
A woman with a suitcase is in a park between two large buildings.,A woman dancing in a park,1
A guy is drowning in the ocean.,A man drowning in the ocean with his surfboard.,1
A guy on a surfboard is drowning in the ocean.,A man drowning in the ocean with his surfboard.,0
"Five masons stand on construction scaffolding with cement splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.",A group of painters watch as something is happening.,2
