premise,hypothesis,label
Two kids playing basketball.,kids are practicing their free throws,1
A woman with a fan near the street.,A women is hot so she has a fan near her to cool her down,1
A person sitting down hold 2 items and a camera around their neck holding an instrument.,A person is holding a trumpet.,1
A man in a brown sweater and a woman smile for their video camera.,Two people are recording themselves.,0
a group of people sitting on the ground on the sidewalk,A group of people playing basketball.,2
A man in a red sleeveless shirt curled up in front of a door.,The man is sleeping in front of a door,1
A dog running up a sandy hill,A dog is running.,0
Five women are all sitting on the floor together working on a project.,Women are all sitting on the floor together working on a project.,0
"A woman wearing a white tank top, sticking out her tounge and pointing to herself.",A person making a funny face.,0
Several women wait outside in a city.,Three women wait outside a resturaunt in the city.,1
A lady is riding down the road on a motorcycle with a person with a white helmet.,A lady is riding down a dirt road as a passenger on a motorcycle.,1
An Asian man stands in front of an abandoned Chinatown storefront.,A woman riding a horse in the park,2
A man in blue shorts and a t-shirt is slicing tomatoes on a dining table.,A man prepares a taco meal by slicing tomatoes.,1
A group of people in business casual clothes sitting on blue chairs arranged in a circle around a laptop.,A class is being held outside.,1
Two motorcyclist neck-to-neck about to take a turn,A motorcycle collision.,2
A groom and a bride with a strapless dress.,Two people swimming in the ocean,2
A man in a white t-shirt is walking past 2 graffiti paintings on the wall.,A man runs on a track.,2
A little girl is brushing her teeth.,The dentist told the girl to brush her teeth more.,1
A worker begins to make renovations to the outside of a building.,The worker is doing construction,0
Woman riding her bike next to a busy street.,She is riding her bike in the park.,2
"Two dogs, that are tied to the building, patiently wait for their master to return.",A poodle is tied to a bench while his master hits on it reading.,2
A little girl pushes a merry-go-round in a park while two other kids hold on. ee,A little girl is at the merry-go-round,0
A dog is splashing water into the air as it runs through a wet field of grass.,A dog takes chase after a duck.,1
A woman traveler in blue jeans sits by a curb and waits.,A woman is waiting at a bus stop.,1
There is a performance with a man in a t-shirt and jeans with a woman in all black while an audience watches and laughs.,The man and woman are friends.,1
"A group of women, who look unhappy, are sitting in a kitchen talking.",Women are preparing supper for their families in the kitchen.,2
Blond lady kisses child on the cheek,A lady is kissing the winner of a contest on the cheek,1
"Brunette woman in a white shirt, standing in front of a counter.",A blonde woman sits in a chair.,2
Number 13 reaches out as he turns directions in an effort to deflect the anticipated path of the football during the game.,There are people playing football.,0
Two women in colorful dresses are sweeping water out of the street while a man watches.,Two women being watched by a man.,1
A slender man holds a squirming child on a city street.,The child is being held.,0
A manager talks to an employee about job performance.,People are talking to each other.,0
A man in a sweater is holding a lamp.,The guy has a light.,0
People walk on a city street near lined parking spaces.,The people are walking near the parking area,0
two white dogs running through the grass,Two dogs are running outside.,0
"The start of an event in a downtown street is lined by stalls, chairs, and spectators.",An event is starting downtown.,0
A crowd of boys play cricket in an open sand lot.,The boys are playing dominoes.,2
"A street performer, dressed in colorful flowers, is hula hooping for tourists attention.",A woman is buying hula hoops.,2
Two dark-haired women are seated and engaged in a conversation.,two men are engaged in a game,2
"Four people look into the distance from the top of a concrete structure, with blue lettering on the side.",The structure has red lettering on the side.,2
A white man playing volleyball.,A woman kicking a volleyball.,2
A female gymnast in a red and blue leotard does a back flip on the balance beam.,A person is on a beam,0
A breakdancer in red and black is pictured while in the middle of a complex move.,A breakdancer is pictured while doing a complex move in front of a group of cheering people.,1
Two ladies are looking at jewelry.,Two ladies looking at personal ornaments,0
"A big, brown dog is shaking off while in the water.",The dog is dry.,2
A curly-haired male drummer and a guitarist on stage in the middle of a set.,Drummer and guitarist packing their instruments into a tour bus.,2
A man is on the ground while a person on a skateboard talks to them.,A man speaks with a person on a skateboard.,0
"A middle-aged white male with blue jeans, black gloves, no shirt and a hat is working on a roof.",A construction worker repairs his client's roof.,1
A young man is working very hard for his country.,A young soldier working in Iraq.,1
"A girl has a falcon resting on her hand, and a man with a microphone is talking to her while looking at the bird.",A man interviews the prize winning falconer.,1
"two men standing in the snow, one looking at the camera, the other reading a paper by a sign.",The two men are waiting on the bus.,1
A competition match between two martial arts fighters.,Two kung fu masters are pummeling one another,1
Many people wearing headphones are sitting in blue chairs looking at computers.,A bunch of people are playing baseball.,2
A happy Woman holding a guitar.,A woman learning how to play guitar.,1
A baseball pitcher prepares to throw.,The baseball pitcher is shooting a basketball.,2
Person in red-checked jacket with fur collar and dark stocking cap with head bowed.,The person is praying.,1
Two girls watch an experiment unfold as one of the girls pours a liquid into a beaker.,Two girls are performing a chemical experiment,0
Men in hard hats and brightly colored shirts are on scaffolding next to a building.,Men stand next to a building.,0
Two children sitting by the water.,Two children are sleeping in a tent near a lake.,2
Little town and its people on the streets.,There is a massive city.,2
A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above.,The dog is heavily panting as he runs in circles,1
Many people have gathered in the street.,People are in the street.,0
The two girls are playing on a yellow and red jungle gym.,Two girls building a sand castle in the sandbox.,2
Two men facing off to waiting for game to begin.,Two men wait to compete in an event.,1
"A group of women, who look unhappy, are sitting in a kitchen talking.",Some people are having a conversation.,0
A young child in a striped sweatshirt brushes the hair of a younger child.,A young child is happy.,1
A man in a leather jacket and hat looking off into the distance.,A woman looking into the distance,2
Snowboarding practice on a snowy hillside,Something to do with snowboarding is happening on a hillside covered in snow.,0
A small girl dancing in a parade wearing bright red and gold clothes.,The girl is celebrating 4th of July with her parents for the first time.,1
A brown and white dog is licking a small brown terrier.,A brown and white dog is licking a terrier,0
Chinese police helping ill people in bad weather.,Chinese police helping ill people in bad weather out of a flood.,1
An old woman in a long white skirt walks out of a shop on a stone road.,"An elderly woman wearing a long, white skirt visits shops along a stone road in London.",1
A man wearing blue jeans and a young boy wearing a brown shirt are playing in the backyard.,A man has white jeans.,2
Two Caucasian women are seated and are smiling for the camera.,Two women are smiling for a camera.,0
A kid with a blue hat and braces holding onto a skateboard and appearing to give the impression that he is yelling.,"A girl with a dress holding a purse, rides her scooter smiling.",2
three men drinking one playing guitar hero.,Men drinking and playing guitar hero,0
A man wearing a large crown sitting at a desk raising an item over his head.,A man with a bare bald head is standing outside.,2
These people are sitting down in chairs watching a game.,People are sitting down in chairs watching a game.,0
A man in a striped shirt and walking.,The man is sitting and drinking tea,2
A woman in a blue coat and dark boots.,The woman is a model.,1
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.,Two people are playing doctor.,1
A woman in sunglasses is brushing her hair back.,A lady is using a hairbrush,0
"Two men in a graveyard, one digging and the other on a cellphone.",Two males are seen in an area with tombstones.,0
two black and white dogs fighting in the snow,The animals fight over a mate.,1
A man in a brown leather coat is singing into a microphone.,man on stage,1
A person uses his or her laptop in a kiosk.,A person uses his laptop in his car.,2
The baby in the pink romper is smiling.,The baby is happy.,1
A group of kids playing in a play center.,kids play together in a building,0
A young girl sticking her toe in a large puddle.,A girl is not wearing sandals.,1
A dark-skinned man smothered in white liquid.,the man is covered in liquid marshmellow,1
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.,A young woman decided to stay home and rest.,2
A young girl is holding a long thin yellow balloon.,There is a girl holding a balloon outdoors,1
a boy cleans the bubbles off his face.,A boy is in the bathtub.,1
Asian artist stretches while painting outdoors.,The artist is painting an outdoor scene.,0
a young boy wearing a yellow shirt walking on the beach carrying a surfboard,The boy is happy,1
"A young man in a suit standing out from the crowd, at what appears to be an art exhibition.",Business man waits to get into an exhibit.,0
Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window.,A dancing studio is unoccupied.,2
A black and brown dog running outside.,"A dog sits down patiently, waiting for a treat.",2
A woman is reading a magazine in a reception room.,A woman is standing up at a doctors office.,2
Two dogs play in the grass.,The dogs are playing with each other.,1
Two people sitting in a meadow enjoying a mountain view.,"Two people are relaxing in a meadow, enjoying the view",0
"Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.","Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.",2
A toddler runs toward the camera at a park.,The toddler at the park is about three years old.,1
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.,The man is hiking/backpacking across Europe.,1
A lady in a blue swimsuit is swimming underwater.,a person is in water,0
A band is playing on the sidewalk while people watch.,The band is playing music.,0
Two black men dressed in military gear.,A military helicopter lands in a field.,2
A quarterback hands off the football to a running back.,There are people playing football.,0
Two women and a man have a conversation while others party in the background.,Three sisters are discussing politics in an otherwise quiet room.,2
Wonderful clear skies and beautiful night.,The moon shines down at night.,1
A person wearing white socks and black shoes is in front of a microphone.,The man attempts to rally the audience.,1
Two men are helping another man cross a stream.,People are outdoor.,0
Kids chasing a soccer ball.,Kids running.,0
"Two people, a man in all black and a woman in white, are dancing.",People are dancing at a wedding.,1
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.,A cop sits on the path in the midst of a crowd.,0
A man is standing by a group of video games in a bar.,A man is sleeping by a group of kittens.,2
Water streaming from a young woman in a swimming pool flipping her wet hair backwards.,The woman was taking part in a sit in on campus,2
This family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on vacation,1
"A man stands in a workshop, near a table covered with metal parts and machinery.",A man is teaching a pottery class.,2
An old man with white hair in a red hat,An old man with white hair in a red hat and dirty overalls.,1
A man belaying down a waterfall,a man climbs down a raging waterfall,0
A child is playing the accordion in front of Christian Dior.,A child is painting.,2
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,A person is reading outside.,0
A man in a blue shirt is holding a construction hat.,A man's hands are empty.,2
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.",A lady is getting ready to go out as her friend watches.,1
A man sitting in a chair in the middle of a group of people.,A man is telling a story to a group of people.,1
A skateboarder in an ally doing tricks while jumping over panels.,A tall human doing tricks,1
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.,Hookers are walking down the street.,1
A lady with a pink bike is smiling for the camera.,A woman and a bike.,0
A girl sitting in the middle of a dirt field by herself.,A girl is outside.,0
Two young boys looking at comic books on a couch.,Two boys are playing video games on the couch.,2
Lady dressed in white on blanket in middle of crowd.,The lady dressed in white is Indian.,1
"Several people on a beach, and a ball.",The team prepare to play a game of volley ball.,1
Several people waiting to play musical instruments,People are waiting to play their instruments.,0
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.,The women is walking out side pushing a heavy machine.,0
A girl and boy wearing swimming goggles have their arms around each other.,Two people are touching.,0
A little dog looks at a tennis ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,0
"A crowd of people, with a man checking his phone facing you.",A man is trying to see the time,1
A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man is yelling.,2
The lady is walking to class in the snow.,There is a women hurrying to get to class,1
a small dog walking through the snow,Small dog seated on the snow,2
Young boy brushing his teeth with a woman in the background.,A young boy is washing his face.,2
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,1
Members of a band perform dressed in white while the drummer sits behind them.,a famous band performs,1
Two people kissing in a unkempt yard.,The couple kiss outdoors.,0
"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park.,0
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.,A woman is walking three dogs,2
"A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.",A woman plays a harp in front of an enthralled audience.,2
Third world country workers bring collections of bananas and other supplies.,a working is bringing banannas,0
There is a man looking sideways down an out of focus street.,There's a man with his head hung down staring at the ground.,2
Three people are skating around a curved street while onlookers watch them perform.,No one is watching the skaters perform.,2
A busy operating room with high tech equipment to assist the doctors.,A judge and an accused are staring at each other.,2
"Two young girls, one in sunglasses, play with a large soap bubble in the park.",A couple of children are outside.,0
A man is wearing jacket is in the hole.,A man with a jacket is in a hole.,0
"A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.",The man is sitting inside a vehicle outside.,0
A man wearing a red tie standing in front of a statue.,A homeless man leans against a statue.,2
The graffiti on the wall is bland and tasteless.,The graffiti on the wall is beautiful and full of life.,2
A child with a yellow balloon walks through a fair.,The little girl holds  clutches her balloon while she strolls through the carnival.,0
guys in a hair salon one guy holding up one finger.,Someone is getting a haircut.,0
Two singers in white shirts on stag in a bar.,Performers wearing black sequined gowns serenade the old man.,2
A man walks down the street past a brick building with white graffiti on it.,The man walking down the street is going home.,1
A woman poses with a small girl in front of a flower bush.,A woman poses with a girl.,0
Three children are by a waterway behind a house.,Three children are indoors.,2
A young man preparing food with diners in the background,The man is preparing fried eggs for his customers.,1
The lady in the multicolored shirt has a necklace on a white object in her hand.,The lady is holding something,0
A group of small children and an older woman look at statues,People watching at a statue,0
A man and a woman eating dinner together.,The people are consuming food,0
one boy playing a snooker indoor,A boy is enjoying the snooker he is playing with.,1
An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.,An older gentleman is eating a sandwich.,2
A boy kicks a giant baseball while a group of children watch.,The boy is kicking the ball to another child.,1
A young man doing a flip at a city park.,He is outside.,0
A disabled person pushing her cart along side the building.,Everyone is in a bus.,2
An all black cat with bright green eyes has caught a gray mouse.,A black cat and a gray mouse,1
Red cross workers and emergency personnel stand next to a wrecked black automobile.,A vehicle has been unharmed in an accident.,2
Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.,Two men in orange clothing and hard hats taking a break from work.,2
A man on stage playing guitar.,Music is being performed.,0
Woman and young lady sit on the sidewalk while young man plays flute in background.,They are enjoying the music.,1
"Group of Police officers in uniform standing in a parking lot, smiling and talking.",The people are performing CPR on a shooting victim.,2
A Native American pow wow is being demonstrated to onlookers.,They are in a museum.,1
Four men are hanging out in front of a building.,There are four friends hanging out.,1
a small tan dog running in the grass with a stick in his mouth,A small dog running in the grass.,0
A young woman plays on a swing set while trees sway in the background.,Two cats watching fish in an aquarium.,2
"Five people staring in the same direction, two of whom are wearing face masks.",5 kids sitting in the house playing Settlers of Catan.,2
People under a tent listening to a man with beard playing a brown guitar.,A man with a guitar performs for an audience.,0
"A man is doing a headstand, balanced on a bottle, on a street corner.","A man is surrounded by people, balancing on a bottle outside",1
A group of kids standing outside.,There are kids outdoors.,0
The man in dark clothes and glasses sat on the rock with the baby.,the man sang to the baby,1
A marathon runner jogs past pedestrians and portable toilets.,A marathon runner jogs past pedestrians and portable tents.,2
A Malaysian contestant is riding a bike on a trainer.,A malaysian man walks down the road.,2
The snowboarder is in the middle of a very tall jump,Downhill skier on slolum course.,2
"An elderly man, wearing a white hat, is sweeping a parking lot.",A man is outside,0
a man on a bench feeds a dog.,a man is feeding his son,2
A man with a suitcase walks through an alley between two large buildings.,A woman dancing in a park,2
A guy on a surfboard.,A man drowning in the ocean with his surfboard.,2
"Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.",A group of painters watch as something is happening.,0
A female in a pink shirt and black pants in a harness looks thrilled.,The woman is getting ready to bungee jump.,1
A blond woman walking a plaza in front of brightly colored buildings.,a blonde woman in front of bright buildings waiting for her ride,1
A mountain climber scales a steep rock face.,The mountain climber is being supported by ropes.,1
man in t-shirt and shorts doing a backflip on a sand hill.,The man is on the beach near the ocean.,1
A very happy boy is climbing a pole on a porch in a backyard.,The boy is smiling.,1
a vendor selling mean and other food on a street,The person is selling origami.,2
Two women watching a parade.,Two humans watching a parade.,0
Oregon percussionists are marching with the band.,There is marching.,0
"An old man smiling at the camera in front of a rocky, barren patch of land.",A man is smiling because he is drunk and happy.,1
two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.,The two people are waiting for their friend to show up.,1
Men holding a fishing net on the beach.,a man fishes with a net,0
Two surgeons performing a surgery.,Two doctors doing a heart transplant,1
A blond woman wearing a hat.,The hat is keeping the lady's head dry in the rain.,1
A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.,A child is sleeping.,0
Two short-haired children stand; one has an axe.,Two children have an axe.,0
Girl running past a bench.,Man skipping past a playground.,2
A man dressed in yellow and black is performing a magic trick at a marina.,Sailboats sail in the background as the magician performs.,1
Some people in medieval costume are walking through a crowded street.,The people in costumes are on the street.,0
Children are playing in a fountain.,Children flying kites.,2
"A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.",Three women wrestle for the control of the beach.,2
A girl in a blue jacket stands in front of a drab crowd while they watch something.,The girl is wearing a blue jacket,0
A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.,a woman on vacation,0
A person wears a mask.,A person is covering their face.,0
people getting ready to ride bikes.,There are people on the pool.,2
A pair of hands being washed in a sink.,Hands are being washed because they touched raw chicken.,1
A group of women pose for a picture as a man plays guitar behind them.,A group of woman is posing in front of a musician.,0
Photo is of a female bicyclist(#9) as she rides a red bicycle down a street lined with caution cones.,A female bicyclist rides down a construction site littered with traffic cones.,1
An orange boat with three men in life jackets aboard is making a turn in an ocean setting.,A boy plays with a boat in the tub.,2
Two scuba divers underwater wearing white shirts and scuba equipment along with fins on their feet.,Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.,0
Teacher explains opportunity to an overweight woman in a yellow shirt.,The male teacher is teaching the class.,1
Two dogs are chasing each other on green grass.,The dogs are fighting over a stick,1
Two children eating food.,Two sisters are eating food,2
Two men boxing in a wired cage.,Someone will win the boxing match.,1
People crossing a street next to a smart car.,People are at the movies.,2
A young woman walking along in the shadows in front of a fenced area.,A person walking.,0
A small white dog inspects two sheep.,A dog has turned into a sheep.,2
People stand in a warehouse.,People are shopping in a warehouse.,1
A little boy wearing a blue hat and coat is standing amongst the pigeons on the street.,A boy is inside.,2
A BMX biker riding down a muddy trail wearing protective gear.,Biker in a helmet riding a trail,0
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer.,The girl is worried about what may happen to her.,1
A child walks on the beach with a bucket.,A child is eating an ice cream cone.,2
A BMX biker shoots up into the air.,The bike is bright red.,1
A man with a shaved head and sunglasses smiles broadly.,The man is frowning.,2
Two college students talking about their class they have.,Two college students compare their classes and teachers.,1
A man with no shirt and a woman in a bikini in the water looking away from the camera.,Man and woman in swimming clothes.,0
A girl kicks a ball with three girls doing the same in the background.,Two of the girls are wearing dresses.,1
Two beige dogs are playing in the snow.,The dogs are playing outside.,1
A tired-looking young asian couple in casual clothes stand outside on a sidewalk with late-afternoon shadows stretching to their left.,A couple stands on a sidewalk.,0
Some men are finishing a race.,People finishing a race.,0
A muscular woman holding a tennis racket and wearing athletic clothing kneels a few feet back from the net on a tennis court.,A woman is playing tennis.,0
"Several women, one in a black dress, walking down the street.",Women walk down the street.,0
"There are young men playing a game of football, one man has been tackled by another player.",Men are playing soccer in the field.,2
two people riding a motorcycle together on a sunny day.,people going to work,1
A man in a blue shirt helping a man in a red shirt fix a trail bike,Two people fix a trail bike.,1
A man in a white shirt walks in the tall grass holding a stick.,The man sits on the ground in his backyard.,2
A surfer riding the waves.,A man kayaking a lake.,2
Three elderly women walking from behind.,Three old women are strolling through a park.,1
a band playing a show for a group on fans.,A musical group is heard by people.,1
a man with his arm around a woman are posing.,The man and woman pose.,0
LeBron James passes a basketball while wearing a USA Jersey while 4 opponents stand nearby.,Lebron James is playing basketball.,0
Audience members attending an indoor concert while a shirtless band member sings.,There is a crowd at the concert.,0
2 small children are in boat floating in the water.,Two children are rowing the boat to meet with their dad.,1
"A man and a woman, formally dressed, stand in front of a tall structure, both looking out at the ocean.",The man and woman were sunbathing on the beach.,2
Boy wearing a red jacket performs a handstand on the grass.,Boy in a red jacket standing on his hands on the grass.,0
Guy in white fuzzy jacket plays guitar while a man in purple button up sings.,Two men are talking,2
a young boy wearing a blue outfit playing with a rocket.,A boy is wearing lilac outfit.,2
An elderly couple dancing in a restaurant while there grandson hides his face.,An elderly couple dancing in a restaurant while there grandson hides his face and,1
A shirtless man wearing long pants is doing a skateboard trick in a metropolitan area where a man and woman are walking away from the camera.,The man is being paid to perform tricks on his board.,1
A group of people talking at tables.,The people are talking about sports.,1
A woman is holding a bird while sitting in a flowering tree.,A woman shoveling snow from her driveway.,2
A man with a blue baseball cap on is sleeping against a rock.,The man dozes off against a rock.,0
A multitude of people in swim-wear play in the water in front of a white wall while people behind a row of bicycles look on.,"A group of people play in the water, while other's watch.",0
Two people sitting at a table in a restaurant.,Two people are getting ready to eat.,0
A child on a plastic sled.,The child is outside.,1
A man and woman stand in front of a large red modern statue.,The man and woman are sitting.,2
A man riding his bicycle near the ocean.,The skier jumps the ramp.,2
Three women playing volleyball and two are jumping to attempt to block a shot.,the women are tall,0
"a young girl climbs a rock wall, in a purple dress.",A girl in a purple dress is climbing a wall.,0
A woman with sunglasses on her head is carrying a blond toddler.,a woman carries her kid after he is tired from school,1
"A woman in a beige blazer and sunglasses stares toward a man in a striped t-shirt, who is staring at two smiling women in military attire on a city sidewalk.",Someone looks at a man who stares at people.,1
Asian police in blue uniforms are standing in front of a construction site.,There is an Asian police officer.,0
A person wearing a purple helmet is snowboarding down a hillside.,A person is wearing a helmet outside.,1
A football player pushes a weight sled across the football field,A sports player is pushing an object outside.,0
An old man with a mustache is sitting down holding a gun and smiling.,A man has a firearm.,0
Two cyclists traverse a green terrain.,The cyclists are outdoors.,0
A woman is looking out of a window while cleaning a broken flower pot.,A woman looks at her evil cat on the floor.,2
Soldier sitting on top of Jeep holding a machine gun and soldier sitting inside.,The soldiers are fighting a war.,1
Several men climbing a pole as a crowd watches them.,The men are riding bikes.,2
Two men paint a curb on a busy street corner.,A tennis player swings at a bug.,2
"Three people looking concerned facing us, a girl in a backback facing away.",All of the people are girls.,1
a lady walking down the street holding something on top of her head,A lady walks on the street slowly,1
"A long-haired musician, playing his guitar in a performance.","A long-haired musician, playing his guitar and singing in a performance.",1
A family is observing a flying show.,A family looking up into the sky at a flight show outside.,0
the two boys playing guitar,Two girls are singing a duet.,2
"A boy is standing in a boat, holding up a fish to the camera and smiling.",A boy posing with a fish.,0
A cowboy on the back of a galloping horse.,A cowboy is on the horse.,0
The person is standing far away while another person is taking a picture.,The person is standing close by while another is taking a picture.,2
A boy lying on a floral department store couch with his feet in a girl's lap.,A boy is lying on a couch.,0
Three people stand in line waiting to buy something to eat at a fair booth selling Martins' Famous Louisiana Sausage's (sic).,Three hungry people at a fair wait for their sausages.,0
"A little boy, playing t-ball on a sunny day with his dad watching from behind the fence.",A little boy is playing on his t ball team and his dad is watching him.,1
Three asian woman wearing white.,Three woman are wearing solid blue.,2
A small crowd of businessmen wait for their subway train.,A small crowd of businessmen are walking along the street heading to a meeting,2
A man in period clothing stands behind a bar.,A woman is sitting at a table.,2
"Six women in what appears to be a roller derby match, with bleachers and onlookers in the background.",Some people are eating in a quiet cafe.,2
A girl with a backpack runs down the street.,A girl wears a backpack.,0
Men playing soccer in a field,Men are playing soccer while wearing tights and pretending to be superman.,2
A large group of close together cyclists in the middle of a road race.,The cyclists are riding the team bus to their race.,2
A small child stepping away from a crowd-lined street in front of a band marching in a parade.,There is a kid leading a parade.,1
A check with a green shirt uses a blowtorch on some food.,The check is using a blowtorch to sear some meat.,1
A red-haired man in white pants glances at a couple sitting on a step.,The man is looking at a couple.,0
two men sit at a encripted stone in the mountains.,The men are outside in the mountains.,0
An Asian storefront with bikes and people walking.,A store offering a massive sale.,1
Two people street cleaning by hand and with machine.,The street is big.,1
A little girl wears a Dora the Explorer outfit while scrubbing rocks in a tub with a toothbrush.,A girl wearing a Barney outfit scrubs rocks in the tub with a sponge,2
A man in a pointed hat carries many large bags full of food down a city street.,A man is carrying groceries home to his family.,1
Two young girls dressed in winter clothes play in a mound of snow.,Two young boys dressed in winter clothes play in a mound of snow.,2
Two women in white lab coats examine a dyed area on a cluster of cells using a projector.,Two women use a projector.,0
A woman in a short red dress and black boots stands while playing an electrified red cello.,A man dressed all in black charges forward towards a park bench.,2
Two persons are examining a bicycle that is upside down on some asphalt in front of somebody's yard and home.,The person is examining a bike.,0
Two people leaning over a fence looking at the water.,People are kayaking in the water.,2
A man in a red apron displays a gourmet plated entree.,The man displayed a sculpture.,2
A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.,A waitress serves a drink.,0
"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",The man was happy to be standing on a football feild,1
A dog and sand blowing in the wind,A dog chews the side of the a couch.,2
Two women are shaking hands on a tennis court.,Two woman before a tennis match.,1
A man in all black clothing shoveling snow from a sidewalk.,The guy is shoveling the snow outside has blue clothing.,2
a family gathers for a nice meal in a comfortable home watching tv next to the fireplace.,The group is playing basketball.,2
Two boys pose with an action hero.,Three people pose.,0
A rugby scrum is formed on field made almost entirely of mud.,The team is playing in heavy rain.,1
"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.",The three young childeren were hold an apple with a bite on it,0
"A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.",A man in a tricorn hat eating bananas under an umbrella.,2
A man with saving cream on his face is having a kid scratch his head.,A child scratches a man's head while he is trying to shave.,0
A man is reading a newspaper on a subway.,A man is reading a newspaper on a bus.,2
A man watches a girl jump into a pool.,The girl is jumping on a trampoline.,2
many people gather outside.,group of people outdoors,0
An audacious motorcyclist who is zooming through a racetrack.,There is a motorcylist that is riding fast.,0
"A five-piece band, four of the men in red outfits and one of them in a leather jacket and jeans, perform on the sidewalk in front of a shop.",The band is performing.,0
"A man in a park is leaning on a bar looking, towards the camera while a boy in the background is leaning over a bar, and a lady with a bag is reaching towards a girl.",The woman has cookies in her bag.,1
A little girl sweeps a sidewalk.,A child sweeps the sidewalk outside the bakery.,1
The strong male partner in the water dancing team held his female partner above his head while she posed acrobatically over his head.,The man and woman are in bed asleep.,2
A woman in a white shirt is speaking to an audience made up mostly of children.,A woman is in a room with only adults.,2
a couple kisses.,The people are punching each other,2
A picture of a sidewalk in a city with people and cars.,People like picture.,2
A woman is lying in a hospital bed.,The woman lays in the grass.,2
A group of people work in their shared urban garden as passersby watch.,The people are attending a meeting at city hall.,2
A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.,two people are near a tree,0
One man laying outside in the shade of a tree with a sunglasses on while reading a book.,The man was on vacation.,1
A light tan cat laying down on a concrete ledge next to the bushes.,A cat is near some bushes.,0
A man is standing on a ladder painting bricks,An old lady is standing on a ladder,2
"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.",two men chase 2 girls,2
A race car is smoking on the track.,There is smoke by the car.,0
An older man at a train station reads the newspaper.,A man feeds birds at a park.,2
Two boys stand in the surf.,The boys are playing at the beach.,1
A bridesmaid and groomsmen walk down the aisle.,Two people are in a church.,1
A child smiling in a park,A child is smiling in the park because he saw the Ice Iceream man.,1
Two children kick each other while being suspended from the ceiling.,The two kids hate each other.,1
The people are getting ready for the show to begin.,People stare in awe at the movie screen.,2
A young boy in a green shirt is looking down and slightly smiling.,The boy is happy.,1
A lady in a yellow tank and black pants is running in a marathon.,A person is running.,0
A soccer game is played in a stadium filled with spectators.,A soccer game is currently happening.,0
A windsurfer speeds towards the beach.,The windsurfer is sitting on the beach.,2
Young Asian girls rest along a river's edge.,The girls rested by the river,0
A girl jumps in the grass.,There is a girl jumping through a sprinkler in the yard.,1
A balding man in a suit sitting on a chair with one leg raised speaking into a mic.,A man delivering a lecture,1
Two kids wearing white robes are practicing martial arts; boy on the left has blond-hair and is blocking a punch thrown by the dark-haired boy on the right.,One of the boys practicing martial arts is wearing a black robe.,2
Child holding an object that is on fire.,The child is playing with a sparkler,1
"Multiple race cars seems to need tune ups, two yellow car one white and one black",The race cars are not running at optimum speeds.,0
"A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket in front of a white truck and orange pylons.",A street working is working on a building.,1
"A young man shaves his face, while a girl behind him takes a picture in the mirror.",Two males enjoy shaving each other's bodies.,2
