premise,hypothesis,label
A man with no hair wearing a large crown stands at a bus stop raising an item over his head.,A man with a bare bald head is standing outside.,0
A man wearing a large crown sitting at a desk raising an item over his head.,A man with a bare bald head is wearing a crown.,1
A man wearing a large crown sitting at a desk raising an item over his head.,A man is sitting down.,0
These people are sitting down in chairs watching a game.,People are sitting down in chairs watching a basketball game.,1
These people are sitting down in chairs watching a game.,People are sitting down in cars watching a game.,2
These people are watching a game.,People are sitting down in chairs watching a game.,1
These people are standing up watching a game.,People are sitting down in chairs watching a game.,2
These people are sitting down in chairs watching a game.,People are sitting down in chairs watching a game.,0
A man in a striped shirt and walking.,The man is going to get some tea.,1
A man in a striped shirt and walking.,The man is walking.,0
A man in a striped shirt sits while he sips tea. ,The man is sitting and drinking tea,0
A man in a striped shirt and walking.,The man is sitting and drinking tea,2
A man in a striped shirt sips tea. ,The man is sitting and drinking tea,1
A woman modeling in a blue coat and dark boots.,The woman is a model.,0
A woman principal in a blue coat and dark boots.,The woman is a model.,2
A woman in a blue coat and dark boots.,The woman wears dark boots.,0
A woman in a blue coat and dark boots.,A man has on a blue coat and boots.,2
A woman in a blue coat and dark boots.,The woman is a model.,1
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.,Two people are playing doctor.,1
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.,The doctor draws the old woman's blood.,2
A woman with a bright blue satchel measures the blood pressure of an old woman sitting in a chair.,The woman takes the other woman's blood pressure.,0
A woman with a bright blue toy satchel pretends to measure the blood pressure of a woman sitting in a chair.,Two people are playing doctor.,0
A physician with a bright blue satchel measures the blood pressure of an old woman sitting in a chair in the hospital.,Two people are playing doctor.,2
A woman in sunglasses is brushing her hair back.,"The woman is wearing sunglasses and brushing her hair, to get ready for a date. ",1
A woman in sunglasses is brushing her hair back.,A man is brushing his hair back.,2
A woman in sunglasses is styling her hair back.,A lady is using a hairbrush,1
A woman in sunglasses is brushing her hair back.,A lady is using a hairbrush,0
A woman in sunglasses is shaving her hair back.,A lady is using a hairbrush,2
"Two men in a graveyard, one digging and the other on a cellphone.",No males are seen in an area with tombstones.,2
"Two people in a graveyard, one digging and the other on a cellphone.",Two males are seen in an area with tombstones.,1
"Two men in a garden, one digging and the other on a cellphone.",Two males are seen in an area with tombstones.,2
"Two men in a graveyard, one digging and the other on a cellphone.",Two males are seen in an area with tombstones.,0
"Two men in a graveyard, one digging and the other on a cellphone.",Two policemen are seen in an area with tombstones.,1
Two black and white cats fighting in the snow over a mouse. ,The animals fight over a mate.,2
two black and white dogs fighting in the snow,The animals fight in the snow.,0
two black and white dogs fighting in the snow,The animals exercising in the snow.,2
two black and white dogs fighting in the snow,The animals fight over a mate.,1
Two black and white dogs fighting in the snow over the third. ,The animals fight over a mate.,0
A man in a brown leather coat is singing into a microphone.,man on stage,1
A man in a brown leather coat is singing into a microphone.,man is singing,0
A man in a brown leather coat is singing into a microphone.,man on microphone,2
A man in a brown leather coat is singing into a microphone on the sidewalk.,man on stage,2
A man in a brown leather coat is singing into a microphone on the stage.,man on stage,0
A person uses his or her laptop in a kiosk.,A person operates their laptop.,0
A person uses their laptop. ,A person uses his laptop in his car.,0
A person uses his or her laptop in a kiosk.,A person uses his laptop in his car.,2
A person uses his or her laptop in a kiosk.,A woman uses her laptop in a kiosk.,1
A person uses their brand new laptop. ,A person uses his laptop in his car.,1
The baby in the pink romper is crying.,The baby is happy.,2
The baby in the pink romper is laughing and smiling.,The baby is happy.,0
The baby in the pink romper is smiling.,The baby in the pink romper is happy.,0
The baby in the pink romper is smiling.,The baby is happy.,1
The baby in the pink romper is smiling.,The baby in the blue romper is happy.,2
A group of kids playing together.,kids play together in a building,1
A group of kids playing in a play center.,kids play together,1
A group of kids playing in a play center.,cats play together in a building,2
A group of kids playing in a play ground.,kids play together in a building,2
A group of kids playing in a play center.,kids play together in a building,0
A young girl sticking her toe in a large puddle.,A girl is not nearby water.,2
A young girl sticking her toe in a large puddle.,A girl is putting her foot by water.,0
A young girl in sneakers is sticking her toe in a large puddle.,A girl is not wearing sandals.,0
A young girl sticking her toe in a large puddle.,A girl is not wearing sandals.,1
A young girl in sandals is sticking her toe in a large puddle.,A girl is not wearing sandals.,2
A dark-skinned man smothered in white liquid.,the man is covered in liquid marshmellow,1
A dark-skinned man smothered in white liquid marshmellow.,the man is covered in liquid marshmellow,0
A dark-skinned man smothered in white liquid.,the man is covered in a liquid,0
A dark-skinned man smothered in white liquid.,the man is covered in a black liquid,2
A dark-skinned man smothered in engine oil.,the man is covered in liquid marshmellow,2
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.,A young woman decided to stay home and rest.,2
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.,A young woman decided to leave home.,0
A young woman wearing a black tank top is listening to music on her MP3 player.,A young woman decided to stay home and rest.,1
A young woman wearing a black tank top is listening to music on her MP3 player while relaxing in her bed.,A young woman decided to stay home and rest.,0
A young woman wearing a black tank top is listening to music on her MP3 player while standing in a crowd.,A young woman decided to leave home because she was bored.,1
A young girl is holding a long thin yellow balloon.,There is a girl letting go of a balloon outdoors.,2
A young girl is holding a long thin yellow balloon.,There is a girl holding a balloon.,0
A young girl is holding a long thin yellow balloon insdie.,There is a girl holding a balloon outdoors,2
A young girl is holding a long thin yellow balloon outside.,There is a girl holding a balloon outdoors,0
A young girl is holding a long thin yellow balloon.,There is a girl holding a balloon outdoors,1
a boy cleans the bubbles off his face.,A boy is in the bathtub.,1
a boy cleans the bubbles off his puppy in the yard.,A boy is in the bathtub.,2
a boy cleans the bubbles off his face in the bathtub.,A boy is in the bathtub.,0
a boy cleans the bubbles off his face.,A boy is cleaning bubbles off his face.,0
a boy cleans the bubbles off his face.,A boy is  putting bubbles on his face.,2
Asian artist stretches while painting outdoors.,The artist is painting an indoor scene.,2
Asian artist stretches while painting a scene.,The artist is painting an outdoor scene.,1
Asian artist stretches while painting outdoors.,The artist is painting an outdoor scene beautifully.,1
Asian artist stretches while painting a self portrait.,The artist is painting an outdoor scene.,2
Asian artist stretches while painting outdoors.,The artist is painting an outdoor scene.,0
a young boy wearing a yellow shirt walking on the beach carrying a surfboard,The boy is happy,1
a young boy wearing a yellow shirt walking on the beach carrying a surfboard,The boy is walking with a snowboard.,2
A young boy wearing a yellow shirt sitting on the beach in silence on top of his broken surfboard.,The boy is happy,2
a young boy wearing a yellow shirt walking on the beach carrying a surfboard,A young boy is  walking on the beach.,0
a young boy wearing a yellow shirt joyfully walking on the beach carrying a surfboard.,The boy is happy,0
"A young man in a suit standing out from the crowd, at what appears to be an art exhibition.",Business man waits to get into a collection of artifacts.,1
A young man in a suit is browsing inside an art exhibition.,Business man waits to get into an exhibit.,2
"A young man in a suit standing out from the crowd, at what appears to be an art exhibition.",Business man waits to get into an gallery.,2
"A young man in a suit standing out from the crowd, at what appears to be an art exhibition.",Business man waits to get into an exhibit.,0
"A young man in a suit standing out from the crowd, at an event.",Business man waits to get into an exhibit.,1
Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window.,A dancing studio is unoccupied.,2
Five ballet dancers caught mid jump outside an empty dancing studio with sunlight coming through a window.,A dancing studio is unoccupied.,0
Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window.,Five ballet dancers are in a dancing studio.,0
Five ballet dancers caught mid jump in a dancing studio with sunlight coming through a window.,Five professional ballet dancers are in a dancing studio.,1
Five ballet dancers caught mid jump outside a dancing studio with sunlight coming through a window.,A dancing studio is unoccupied.,1
A black and brown dog running outside.,A dog runs outside.,0
A black and brown dog sitting outside waiting for a treat patiently.,"A dog sits down patiently, waiting for a treat.",0
A black and brown dog sitting outside waiting patiently.,"A dog sits down patiently, waiting for a treat.",1
A black and brown dog running outside.,A dog chases a cat outside.,1
A black and brown dog running outside.,"A dog sits down patiently, waiting for a treat.",2
A woman is reading a magazine in a reception room.,A woman is standing up at a doctors office.,2
A woman is standing and reading a magazine in her cardiologists office.,A woman is standing up at a doctors office.,0
A woman is reading a magazine while waiting in her cardiologists office.,A woman is standing up at a doctors office.,1
A woman is reading a magazine in a reception room.,A woman is reading a car magazine.,1
A woman is reading a magazine in a reception room.,A woman is reading.,0
Two dogs biting humans in the grass.,The dogs are playing with each other.,2
Two dogs play in the grass.,The dogs are playing with each other.,1
Two dogs play together in the grass.,The dogs are playing with each other.,0
Two dogs play in the grass.,The dogs are sleeping.,2
Two dogs play in the grass.,The two dogs are playing.,0
Two people sitting in a meadow enjoying a mountain view.,"Two people are relaxing in a meadow, enjoying the sunset",1
Two people sitting on a balcony enjoying a mountain view.,"Two people are relaxing in a meadow, enjoying the view",2
Some people sitting in a meadow overlooking a mountain view.,"Two people are relaxing in a meadow, enjoying the view",1
Two people sitting in a meadow enjoying a mountain view.,Two people are fighting in a meadow.,2
Two people sitting in a meadow enjoying a mountain view.,"Two people are relaxing in a meadow, enjoying the view",0
"Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.","Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.",2
"Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.","Two men in white, one with a red belt and one with a blue belt, are fighting.",0
"Two men wearing white, one with a red belt one with a blue belt fight on a blue and red mat with another man refereeing.","Two men in white, one with a red belt and one with a blue belt, are fighting mma.",1
"Two men wearing white bathrobes, one with a red belt one with a blue belt take a sauna bath after a fight with another man who was refereeing.","Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.",0
"Two men wearing white, one with a red belt one with a blue belt take a sauna bath after a fight with another man who was refereeing.","Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.",1
A two year old toddler runs toward the camera at a park.,The toddler at the park is about three years old.,2
A toddler runs toward the camera at a park.,The toddler runs at the park.,0
A 3 year old toddler runs toward the camera at a park.,The toddler at the park is about three years old.,0
A toddler runs toward the camera at a park.,The teenager runs at the park.,2
A toddler runs toward the camera at a park.,The toddler at the park is about three years old.,1
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.,The man is hiking/backpacking across New York City.,2
"A man backpacking, jumps high in the air in front of the appalachia. ",The man is hiking/backpacking across Europe.,2
"A man backpacking, jumps high in the air in front of the alps. ",The man is hiking/backpacking across Europe.,0
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.,The man is hiking/backpacking across Europe.,1
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.,The man is in front of mountains.,0
A lady in a blue swimsuit is drying herself.,a person is in water,2
A lady in a blue swimsuit is visible.,a person is in water,1
A lady in a blue swimsuit is swimming underwater.,a person is in deep water,1
A lady in a blue swimsuit is swimming underwater.,a person is in mud,2
A lady in a blue swimsuit is swimming underwater.,a person is in water,0
A band is playing on the sidewalk while people watch.,The band is playing drums.,1
A band is playing on the sidewalk while people watch.,The band is playing with people.,2
A band is on the sidewalk while people watch.,The band is playing music.,1
A child is playing on the sidewalk while people watch.,The band is playing music.,2
A band is playing on the sidewalk while people watch.,The band is playing music.,0
Two black men dressed in military gear.,A black man is dressed in army gear.,1
Two black men dressed in military gear.,A military helicopter lands in a field.,2
Two high-ranking black men dressed in military gear.,A military helicopter lands in a field.,1
Two black men dressed in military gear emerge from the helicopter as it lands in a field.,A military helicopter lands in a field.,0
Two black men dressed in military gear.,A black man is dressed in gear.,0
A quarterback hands off the football to a running back.,There are people playing soccer.,2
A quarterback hands off the football to a running back.,There are people playing 3rd down.,1
A player hands off the ball to another player.,There are people playing football.,1
A quarterback hands off the football to a running back.,There are people playing football.,0
An outfielder hands off the baseball to a spectator. ,There are people playing football.,2
Two women and a man have a conversation while others party in the background.,Women and a short man talk.,1
Two women and a man have a conversation while others party in the background.,Women and a man talk.,0
Three women have a conversation while silence ensues in the background.,Three sisters are discussing politics in an otherwise quiet room.,1
Women and a man have a conversation while others party in the background.,Three sisters are discussing politics in an otherwise quiet room.,0
Two women and a man have a conversation while others party in the background.,Three sisters are discussing politics in an otherwise quiet room.,2
Foggy skies and ugly night.,The moon shines down at night.,2
Wonderful clear skies and moonlight beautiful night.,The moon shines down at night.,0
Wonderful clear skies and beautiful night.,It was not stormy.,0
Wonderful clear skies and beautiful night.,It was raining.,2
Wonderful clear skies and beautiful night.,The moon shines down at night.,1
A person wearing white socks and black shoes is in front of a microphone.,The person is in front of a microphone.,0
A person wearing white socks and black shoes is in front of a microphone.,The person is behind a microphone.,2
A person wearing white socks and black shoes is in front of a microphone at a rally.,The man attempts to rally the audience.,0
A person wearing white socks and black shoes is in front of a microphone.,The man attempts to rally the audience.,1
A person wearing white socks and black shoes is in front of a microphone doing a sound test.,The man attempts to rally the audience.,2
Two men are helping another man cross a stream.,People are outdoor.,0
Two men are helping another man cross a room.,People are outdoor.,2
Two men are helping another man cross a stream.,Three men are walking alongside a stream.,2
Two men are helping another man cross.,People are outdoor.,1
Two men are helping another man cross a stream.,Three men are crossing a bridge over a stream..,1
Kids with a soccer ball. ,Kids running.,1
Kids chasing a soccer ball.,Kids running.,0
Kids chasing a soccer ball.,Kids running very fast.,1
Kids chasing a soccer ball.,Kids climbing.,2
Kids chasing a soccer ball walking slowly behind it.,Kids running.,2
"Two people, a man in all black and a woman in white, are dancing.",No one is dancing.,2
"Two people, a man in all black and a woman in white, are dancing.",People are dancing.,0
"Two people, a man in all black and a woman in white, are dancing.",People are dancing at a wedding.,1
"Two people, a man in all black and a woman in white, are dancing at a wedding.",People are dancing at a wedding.,0
"Two people, a man in all black and a woman in white, are dancing at a bar mitzvah.",People are dancing at a wedding.,2
A police officer on a bicycle rests on a stone pathway in an area.,A cop sits on the path in the midst of a crowd.,1
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.,A cop sits on the path in the midst of a crowd to monitor the group.,1
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.,A cop sits on the path in the midst of a crowd.,0
A police officer on a bicycle rests on a stone pathway in a lightly crowded area.,A cop draws his gun while on the path in the midst of a crowd.,2
A police officer on a bicycle rests on a stone pathway all alone.,A cop sits on the path in the midst of a crowd.,2
A man is standing by a group of video games in a bar.,A man is at a bar waiting to play video games.,1
Someone is sleeping by a group of kittens near video games in a bar.,A man is sleeping by a group of kittens.,1
A man is standing by a group of video games in a bar.,A man is sleeping by a group of kittens.,2
A man is standing by a group of video games in a bar.,A man is standing in a bar with video games in it.,0
A man is sleeping by a group of kittens near video games in a bar.,A man is sleeping by a group of kittens.,0
Water streaming from a young woman in a swimming pool flipping her wet hair backwards.,The woman was taking part in a sit in on campus,2
Water streaming from a young woman in a swimming pool flipping her wet hair backwards during a sit on campus.,The woman was taking part in a sit in on campus,1
Water streaming from a young woman in a swimming pool flipping her wet hair backwards.,The woman was bathing in the swimming pool.,1
Water streaming from a young woman in a swimming pool flipping her wet hair backwards.,The woman was in the swimming pool.,0
Water streaming from a young woman in a swimming pool flipping her wet hair backwards while taking part in a sit on campus.,The woman was taking part in a sit in on campus,0
This family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on vacation,1
This family needs a rest after their long work day so they stop at the park to feed the pigeons.,The family is on vacation,2
This family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on a break,0
This vacationing family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on vacation,0
This family needs a rest after their long walk so they stop at the park to feed the pigeons.,The family is on the road,2
"A man stands in a workshop, near a table covered with metal parts and machinery.",A man is teaching a workshop.,0
"A man stands in a workshop, near a table covered with metal parts and machinery.",A man is teaching a pottery class.,2
"A man stands in a workshop, near a table covered with mud and vases.",A man is teaching a pottery class.,1
"A man teaches pottery in a workshop, near a table covered with mud and vases.",A man is teaching a pottery class.,0
"A man stands in a workshop, near a table covered with metal parts and machinery.",A man is teaching a beginner's workshop.,1
An old man with white hair in a hat that's red and overalls that are just washed.,An old man with white hair in a red hat and dirty overalls.,2
An old man with white hair in a hat that's red and overalls that are dirty. ,An old man with white hair in a red hat and dirty overalls.,0
An old man with white hair in a red hat,An old man with white hair wears a red hat.,0
An old man with white hair in a red hat,An old man with white hair wears a blue hat.,2
An old man with white hair in a red hat,An old man with white hair in a red hat and dirty overalls.,1
A man belaying down a mountain,a man climbs down a raging waterfall,2
A man belaying down a waterfall,A man sat at home.,2
A man belaying down a waterfall,The water fall could be dangerous to the man.,1
A person belaying down a waterfall,a man climbs down a raging waterfall,1
A man belaying down a waterfall,a man climbs down a raging waterfall,0
A child is playing the accordion in front of Christian Dior.,A child is playing an instrument.,0
A child is playing the accordion in front of Christian Dior.,A child is playing an expensive instrument.,1
A child is depicting an accordion on canvas in front of Christian Dior.,A child is painting.,1
A child is playing the accordion in front of Christian Dior.,A child is painting.,2
A child is painting an accordion on canvas in front of a fashion designer.,A child is painting.,0
A man in glasses with a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,A person is reading outside.,1
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,A person is reading outside.,0
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,A person is reading in bed.,2
A man in glasses reads a paper in front of an Asian market and a life-size cardboard cut-out of a woman.,An tired person is reading outside.,1
A man in glasses exercises in front of an Asian market outside and a life-size cardboard cut-out of a woman.,A person is reading outside.,2
A man in a blue shirt with empty hands is kicking a construction hat.,A man's hands are empty.,0
A man in a blue shirt is holding a construction hat.,A man's hands are empty.,2
A man in a blue shirt is holding a construction hat.,A man's hand is holding a blue construction hat.,1
A man in a blue shirt is holding a construction hat.,A man's hand is holding a construction hat.,0
A man in a blue shirt is kicking a construction hat.,A man's hands are empty.,1
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.",A lady is getting ready to go out as her friend watches.,1
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, alone at her house.",A lady is getting ready to go out as her friend watches.,2
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, while her friend watches.",A lady is getting ready to go out as her friend watches.,0
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.",A man is getting ready to go out as his friend watches.,2
"The young lady, in the black and blue shirt, is blow drying and brushing her hair, while another woman watches.",A lady is blow drying while another woman watches.,0
A man sitting in a chair in the middle of a group of people.,A man is telling a story to a group of people.,1
A man sitting in a chair in the middle of a group of people.,A man is in the middle a group of people.,0
A man sitting in a chair in the middle of a group of people regales them with a tale.,A man is telling a story to a group of people.,0
A man sitting in a chair in the middle of a group of people.,A man is outside of a group of people.,2
A man sitting in a chair in the middle of a group of people poses for a photo.,A man is telling a story to a group of people.,2
A skateboarder in an ally doing tricks while jumping over panels.,A tall human doing tricks,1
A skateboarder in an ally doing tricks while jumping over panels.,A skateboarder is doing tricks,0
A skateboarder in an ally doing tricks while jumping over panels.,A skateboarder is standing still,2
A skateboarder in an ally keeping all four wheels on the ground.,A tall human doing tricks,2
A tall skateboarder in an ally doing tricks in the air.,A tall human doing tricks,0
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.,Women are walking down the street.,0
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street after their theater performance looking at the shops.,Hookers are walking down the street.,2
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.,Nuns are walking down the street.,2
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops.,Hookers are walking down the street.,1
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking for Johns.,Hookers are walking down the street.,0
A lady with a pink bike is smiling for the camera.,A woman and a bike.,2
A lady with a pink bike is smiling for the camera.,A woman and a bike.,1
A lady with a pink bike is smiling for the camera.,A woman has a mountain bike.,1
A lady with a pink bike is smiling for the camera.,A woman has a car.,2
A lady with a pink bike is smiling for the camera.,A woman and a bike.,0
A girl sitting in the middle of a dorm by herself.,A girl is outside.,2
A girl sitting in the middle of a dirt field by herself.,A girl is outside with friends.,2
A girl sitting in the middle of a dirt field by herself.,A girl is sitting with her legs crossed in a field.,1
A girl sitting in the middle of a dirt field by herself.,A girl is outside.,0
A girl sitting in the middle of dirt by herself.,A girl is outside.,1
Two young boys looking at comic books on a couch.,Two boys are playing video games on the couch.,2
Two young boys looking at comic books on a couch.,Two boys are reading X-Men comics on the couch.,1
Two young boys play video games in a room. ,Two boys are playing video games on the couch.,1
Two young boys looking at comic books on a couch.,Two boys are reading on the couch.,0
Two young boys play video games on a couch. ,Two boys are playing video games on the couch.,0
Lady dressed in white on blanket in middle of crowd.,The lady dressed in white is Indian.,1
Indian Lady dressed in white on blanket in middle of crowd. ,The lady dressed in white is Indian.,0
Texan Lady dressed in white on blanket in middle of crowd. ,The lady dressed in white is Indian.,2
Lady dressed in white on blanket in middle of crowd.,The lady dressed in white.,0
Lady dressed in white on blanket in middle of crowd.,The lady dressed in black.,2
"Several people on a beach, and a ball.",The people are on sand.,0
"Several people on a beach, and a ball.",The people are in water.,2
"Several people on a beach, and a ball prepare to play pool. ",The team prepare to play a game of volley ball.,2
"Several people on a beach, and a ball prepare to play a game of volleyball. ",The team prepare to play a game of volley ball.,0
"Several people on a beach, and a ball.",The team prepare to play a game of volley ball.,1
Several people waiting to play musical instruments,People are waiting to play their instruments.,0
Several people waiting to play musical instruments,People are waiting to play their banjo.,1
Several people are waiting to use the gym machines. ,People are waiting to play their instruments.,2
Several people are waiting to play. ,People are waiting to play their instruments.,1
Several people waiting to play musical instruments,People are waiting to pay their money.,2
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.,The woman is walking out side pushing a heavy man.,2
A woman  is  walking on a brick pathway beside a minivan yellow cab.,The women is walking out side pushing a heavy machine.,1
A woman pushes a stroller while walking on a brick pathway beside a minivan yellow cab.,The women is walking out side pushing a heavy machine.,2
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.,The blonde woman is walking out side pushing a heavy machine.,1
A woman pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab.,The women is walking out side pushing a heavy machine.,0
A girl and boy wearing swimming goggles have their arms stretched in opposite directions.,Two people are touching.,2
A girl and boy wearing swimming goggles have their arms around each other.,Two siblings are touching.,1
A girl and boy wearing swimming goggles have their arms around each other.,Two adults are touching.,2
A girl and boy wearing swimming goggles next to each other.,Two people are touching.,1
A girl and boy wearing swimming goggles have their arms around each other.,Two people are touching.,0
A little dog looks at a tennis ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,0
A big cat looks at a tennis racket in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,2
A little dog looks at a tennis ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a big bird sits close by.,1
A little dog looks at a tennis ball in the air and a parrot sits nearby.,A small cat watches a tennis ball in the air and a bird sits close by.,2
A little dog looks at a ball in the air and a parrot sits nearby.,A small dog watches a tennis ball in the air and a bird sits close by.,1
"A crowd of people, with a man checking his phone facing you.",A man is trying to see the time,1
"A crowd of people, with a man checking his phone facing you.",A man is trying to see the pen,2
"A crowd of people, with a man checking his phone facing you.",A man is checking his phone.,0
"A crowd of people, with a man checking his lunch facing you.",A man is trying to see the time,2
"A crowd of people, with a man checking his watch facing you.",A man is trying to see the time,0
An Asian man in a blue shirt with a small beard and mustache shouts as he takes notes with a pencil from a large book.,A man is yelling.,0
A young Asian man in a blue shirt with a small beard and mustache says something as he takes notes with a pencil from a large book.,A man is yelling.,1
A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man was studying for an important test.,1
A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man is yelling.,2
A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man was taking notes.,0
The lady is walking to class in the snow.,The lady is walking to class.,0
The lady is running to class in the snow.,There is a women hurrying to get to class,0
The lady is walking to class in the snow.,It hadn't snowed for months.,2
The lady is walking to work in the snow.,There is a women hurrying to get to class,2
The lady is walking to class in the snow.,There is a women hurrying to get to class,1
a small dog walking through the snow,Small puppy walking on the snow,1
a small dog walking through the snow,Small dog seated on the snow,2
a small dog walking through the snow,Small dog walking on the snow,0
a small dog sitting on the snow,Small dog seated on the snow,0
a small dog pictured on the snow,Small dog seated on the snow,1
Young boy by a sink with a woman in the background.,A young boy is washing his face.,1
Young boy washes his face with a woman in the background.,A young boy is washing his face.,0
Young boy brushing his teeth with a woman in the background.,"A young boy is brushing his teeth, while his mother watches.",1
Young boy brushing his teeth with a woman in the background.,A young boy is washing his face.,2
Young boy brushing his teeth with a woman in the background.,A young boy is brushing his teeth,0
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,A woman has her picture taken.,0
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She remains unsurprised.,2
An unknown woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,2
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,1
A popular female celebrity is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,0
Members of a band perform dressed in white while the drummer sits behind them.,A choir performs.,2
Members of a band perform dressed in white while the drummer sits behind them.,A band performs.,0
Members of an unknown band perform dressed in white while the drummer sits behind them.,a famous band performs,2
Members of a famous band perform dressed in white while the drummer sits behind them.,a famous band performs,0
Members of a band perform dressed in white while the drummer sits behind them.,a famous band performs,1
Two people kissing in an unkempt bedroom.,The couple kiss outdoors.,2
Two people kissing in a unkempt yard.,The couple kiss inside.,2
Two people kissing in a unkempt yard.,The young couple kiss outdoors.,1
Two people kissing in the afternoon.,The couple kiss outdoors.,1
Two people kissing in a unkempt yard.,The couple kiss outdoors.,0
"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",No people are walking at a park.,2
"Several members of a wedding party, including the bride, are walking past a lamp and some benches in the church parking lot.",The people are walking at a park.,2
"Several members of a wedding party, including the bride, are walking past a lamp and some benches.",The people are walking at a park.,1
"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park.,0
"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park with food in their hands.,1
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.,A woman is walking three dogs,2
The woman in blue shorts and a brown vest has a black dog to the right of her and two dogs behind her.,A woman is walking three dogs,0
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.,A woman is walking two dogs.,0
The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.,A woman is walking two rottweilers.,1
The woman in blue shorts and a brown vest has her dogs to the right of her and behind her.,A woman is walking three dogs,1
"A woman with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an enthralled audience playing the harp.",A woman plays a harp in front of an enthralled audience.,0
"A woman with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience.",A woman plays a harp in front of an enthralled audience.,1
"A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.",A man plays a harp in front of an enthralled audience.,0
"A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.",A woman plays a harp in front of an enthralled audience.,2
"A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.",An older man plays a harp in front of an enthralled audience.,1
Third world country workers bring collections of bananas and other supplies.,a working is bringing ripe banannas,1
Third world country workers bring collections of stationery supplies.,a working is bringing banannas,2
Third world country workers bring collections of fruits and other supplies.,a working is bringing banannas,1
Third world country workers bring collections of bananas and other supplies.,a working is eating apples,2
Third world country workers bring collections of bananas and other supplies.,a working is bringing banannas,0
